Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2024-03-17 20:48,,,1,1,1,1,p
2024-03-17 20:54,,,1,1,1,1,p
2024-03-17 21:00,,,1,1,1,1,p
2024-03-17 21:06,,,1,1,1,1,p
2024-03-17 21:12,,,1,1,1,1,p
2024-03-17 21:18,,,1,1,1,1,p
2024-03-17 21:24,,,1,1,1,1,p
2024-03-17 21:30,,,1,1,1,1,p
2024-03-17 21:36,,,1,1,1,1,p
2024-03-17 21:42,,,1,1,1,1,p
2024-03-17 21:48,,,1,1,1,1,p
2024-03-17 21:54,,,1,1,1,1,p
2024-03-17 22:00,,,1,1,1,1,p
2024-03-17 22:06,,,1,1,1,1,p
2024-03-17 22:12,,,1,1,1,1,p
2024-03-17 22:18,,,1,1,1,1,p
2024-03-17 22:24,,,1,1,1,1,p
2024-03-17 22:30,,,1,1,1,1,p
2024-03-17 22:36,,,1,1,1,1,p
2024-03-17 22:42,,,1,1,1,1,p
2024-03-17 22:48,,,1,1,1,1,p
2024-03-17 22:54,,,1,1,1,1,p
2024-03-17 23:00,,,1,1,1,1,p
2024-03-17 23:06,,,1,1,1,1,p
2024-03-17 23:12,,,1,1,1,1,p
2024-03-17 23:18,,,1,1,1,1,p
2024-03-17 23:24,,,1,1,1,1,p
2024-03-17 23:30,,,1,1,1,1,p
2024-03-17 23:36,,,1,1,1,1,p
2024-03-17 23:42,,,1,1,1,1,p
2024-03-17 23:48,,,1,1,1,1,p
2024-03-17 23:54,,,1,1,1,1,p
2024-03-18 00:00,,,1,1,1,1,p
2024-03-18 00:06,,,1,1,1,1,p
2024-03-18 00:12,0.936,0.015,0,0,0,0,p
2024-03-18 00:18,0.947,0.01,0,0,0,0,p
2024-03-18 00:24,0.966,0.01,0,0,0,0,p
2024-03-18 00:30,0.981,0.012,0,0,0,0,p
2024-03-18 00:36,0.994,0.011,0,0,0,0,p
2024-03-18 00:42,1.01,0.012,0,0,0,0,p
2024-03-18 00:48,1.031,0.035,1,0,0,0,p
2024-03-18 00:54,1.042,0.031,0,0,0,0,p
2024-03-18 01:00,1.058,0.041,0,0,0,0,p
2024-03-18 01:06,1.065,0.04,0,0,0,0,p
2024-03-18 01:12,1.08,0.04,0,0,0,0,p
2024-03-18 01:18,1.092,0.039,0,0,0,0,p
2024-03-18 01:24,1.104,0.044,0,0,0,0,p
2024-03-18 01:30,1.125,0.045,0,0,0,0,p
2024-03-18 01:36,1.138,0.046,0,0,0,0,p
2024-03-18 01:42,1.159,0.047,0,0,0,0,p
2024-03-18 01:48,1.172,0.047,0,0,0,0,p
2024-03-18 01:54,1.186,0.044,0,0,0,0,p
2024-03-18 02:00,1.2,0.036,0,0,0,0,p
2024-03-18 02:06,1.214,0.034,1,0,0,0,p
2024-03-18 02:12,1.231,0.041,0,0,0,0,p
2024-03-18 02:18,1.25,0.032,1,0,0,0,p
2024-03-18 02:24,1.259,0.036,1,0,0,0,p
2024-03-18 02:30,1.261,0.044,1,0,0,0,p
2024-03-18 02:36,1.271,0.042,1,0,0,0,p
2024-03-18 02:42,1.287,0.032,0,0,0,0,p
2024-03-18 02:48,1.295,0.042,0,0,0,0,p
2024-03-18 02:54,1.314,0.037,0,0,0,0,p
2024-03-18 03:00,1.324,0.027,0,0,0,0,p
2024-03-18 03:06,1.333,0.032,1,0,0,0,p
2024-03-18 03:12,1.339,0.026,0,0,0,0,p
2024-03-18 03:18,1.34,0.031,1,0,0,0,p
2024-03-18 03:24,1.352,0.022,1,0,0,0,p
2024-03-18 03:30,1.359,0.023,1,0,0,0,p
2024-03-18 03:36,1.369,0.025,1,0,0,0,p
2024-03-18 03:42,1.361,0.027,0,0,0,0,p
2024-03-18 03:48,1.374,0.023,0,0,0,0,p
2024-03-18 03:54,1.368,0.024,0,0,0,0,p
2024-03-18 04:00,1.369,0.026,1,0,0,0,p
2024-03-18 04:06,1.367,0.026,0,0,0,0,p
2024-03-18 04:12,1.364,0.024,0,0,0,0,p
2024-03-18 04:18,1.363,0.018,0,0,0,0,p
2024-03-18 04:24,1.363,0.023,0,0,0,0,p
2024-03-18 04:30,1.36,0.023,0,0,0,0,p
2024-03-18 04:36,1.356,0.028,0,0,0,0,p
2024-03-18 04:42,1.35,0.027,0,0,0,0,p
2024-03-18 04:48,1.339,0.029,1,0,0,0,p
2024-03-18 04:54,1.338,0.025,0,0,0,0,p
2024-03-18 05:00,1.331,0.024,1,0,0,0,p
2024-03-18 05:06,1.33,0.026,1,0,0,0,p
2024-03-18 05:12,1.334,0.023,0,0,0,0,p
2024-03-18 05:18,1.326,0.023,0,0,0,0,p
2024-03-18 05:24,1.32,0.027,1,0,0,0,p
2024-03-18 05:30,1.313,0.028,1,0,0,0,p
2024-03-18 05:36,1.31,0.025,1,0,0,0,p
2024-03-18 05:42,1.288,0.032,1,0,0,0,p
2024-03-18 05:48,1.277,0.033,0,0,0,0,p
2024-03-18 05:54,1.27,0.033,1,0,0,0,p
2024-03-18 06:00,1.248,0.04,0,0,0,0,p
2024-03-18 06:06,1.244,0.04,1,0,0,0,p
2024-03-18 06:12,1.243,0.031,0,0,0,0,p
2024-03-18 06:18,1.235,0.036,1,0,0,0,p
2024-03-18 06:24,1.224,0.034,0,0,0,0,p
2024-03-18 06:30,1.215,0.041,0,0,0,0,p
2024-03-18 06:36,1.208,0.039,0,0,0,0,p
2024-03-18 06:42,1.199,0.049,0,0,0,0,p
2024-03-18 06:48,1.19,0.044,0,0,0,0,p
2024-03-18 06:54,1.181,0.041,0,0,0,0,p
2024-03-18 07:00,1.181,0.035,0,0,0,0,p
2024-03-18 07:06,1.17,0.038,0,0,0,0,p
2024-03-18 07:12,1.172,0.044,0,0,0,0,p
2024-03-18 07:18,1.164,0.043,0,0,0,0,p
2024-03-18 07:24,1.155,0.037,0,0,0,0,p
2024-03-18 07:30,1.15,0.035,0,0,0,0,p
2024-03-18 07:36,1.14,0.039,0,0,0,0,p
2024-03-18 07:42,1.128,0.034,0,0,0,0,p
2024-03-18 07:48,1.127,0.037,0,0,0,0,p
2024-03-18 07:54,1.124,0.041,0,0,0,0,p
2024-03-18 08:00,1.126,0.043,0,0,0,0,p
2024-03-18 08:06,1.129,0.042,0,0,0,0,p
2024-03-18 08:12,1.126,0.039,0,0,0,0,p
2024-03-18 08:18,1.13,0.042,0,0,0,0,p
2024-03-18 08:24,1.129,0.038,0,0,0,0,p
2024-03-18 08:30,1.133,0.038,0,0,0,0,p
2024-03-18 08:36,1.144,0.037,0,0,0,0,p
2024-03-18 08:42,1.149,0.04,0,0,0,0,p
2024-03-18 08:48,1.154,0.043,0,0,0,0,p
2024-03-18 08:54,1.161,0.043,0,0,0,0,p
2024-03-18 09:00,1.164,0.049,0,0,0,0,p
2024-03-18 09:06,1.177,0.047,0,0,0,0,p
2024-03-18 09:12,1.183,0.039,0,0,0,0,p
2024-03-18 09:18,1.193,0.04,0,0,0,0,p
2024-03-18 09:24,1.201,0.035,0,0,0,0,p
2024-03-18 09:30,1.203,0.041,0,0,0,0,p
2024-03-18 09:36,1.212,0.031,0,0,0,0,p
2024-03-18 09:42,1.214,0.038,0,0,0,0,p
2024-03-18 09:48,1.227,0.044,0,0,0,0,p
2024-03-18 09:54,1.235,0.038,0,0,0,0,p
2024-03-18 10:00,1.251,0.034,0,0,0,0,p
2024-03-18 10:06,1.27,0.035,1,0,0,0,p
2024-03-18 10:12,1.281,0.032,1,0,0,0,p
2024-03-18 10:18,1.298,0.028,1,0,0,0,p
2024-03-18 10:24,1.312,0.027,1,0,0,0,p
2024-03-18 10:30,1.323,0.04,1,0,0,0,p
2024-03-18 10:36,1.335,0.035,0,0,0,0,p
2024-03-18 10:42,1.351,0.028,1,0,0,0,p
2024-03-18 10:48,1.36,0.028,1,0,0,0,p
2024-03-18 10:54,1.366,0.027,1,0,0,0,p
2024-03-18 11:00,1.386,0.028,0,0,0,0,p
2024-03-18 11:06,1.401,0.025,0,0,0,0,p
2024-03-18 11:12,1.418,0.023,1,0,0,0,p
2024-03-18 11:18,1.439,0.022,0,0,0,0,p
2024-03-18 11:24,1.454,0.027,0,0,0,0,p
2024-03-18 11:30,1.465,0.021,0,0,0,0,p
2024-03-18 11:36,1.482,0.024,1,0,0,0,p
2024-03-18 11:42,1.496,0.025,0,0,0,0,p
2024-03-18 11:48,1.503,0.023,1,0,0,0,p
2024-03-18 11:54,1.517,0.027,1,0,0,0,p
2024-03-18 12:00,1.528,0.035,1,0,0,0,p
2024-03-18 12:06,1.547,0.029,1,0,0,0,p
2024-03-18 12:12,1.549,0.031,0,0,0,0,p
2024-03-18 12:18,1.558,0.026,1,0,0,0,p
2024-03-18 12:24,1.578,0.022,1,0,0,0,p
2024-03-18 12:30,1.588,0.023,0,0,0,0,p
2024-03-18 12:36,1.6,0.025,0,0,0,0,p
2024-03-18 12:42,1.609,0.021,0,0,0,0,p
2024-03-18 12:48,1.615,0.02,1,0,0,0,p
2024-03-18 12:54,1.624,0.023,1,0,0,0,p
2024-03-18 13:00,1.63,0.028,0,0,0,0,p
2024-03-18 13:06,1.631,0.025,0,0,0,0,p
2024-03-18 13:12,1.628,0.023,1,0,0,0,p
2024-03-18 13:18,1.631,0.03,0,0,0,0,p
2024-03-18 13:24,1.647,0.024,0,0,0,0,p
2024-03-18 13:30,1.659,0.028,0,0,0,0,p
2024-03-18 13:36,1.667,0.032,0,0,0,0,p
2024-03-18 13:42,1.667,0.025,0,0,0,0,p
2024-03-18 13:48,1.657,0.025,0,0,0,0,p
2024-03-18 13:54,1.654,0.026,0,0,0,0,p
2024-03-18 14:00,1.647,0.023,0,0,0,0,p
2024-03-18 14:06,1.647,0.027,1,0,0,0,p
2024-03-18 14:12,1.651,0.024,1,0,0,0,p
2024-03-18 14:18,1.646,0.022,0,0,0,0,p
2024-03-18 14:24,1.642,0.023,1,0,0,0,p
2024-03-18 14:30,1.637,0.024,1,0,0,0,p
2024-03-18 14:36,1.632,0.026,0,0,0,0,p
2024-03-18 14:42,1.617,0.023,1,0,0,0,p
2024-03-18 14:48,1.605,0.028,1,0,0,0,p
2024-03-18 14:54,1.595,0.026,0,0,0,0,p
2024-03-18 15:00,1.586,0.024,0,0,0,0,p
2024-03-18 15:06,1.571,0.026,0,0,0,0,p
2024-03-18 15:12,1.555,0.029,0,0,0,0,p
2024-03-18 15:18,1.533,0.028,0,0,0,0,p
2024-03-18 15:24,1.51,0.022,0,0,0,0,p
2024-03-18 15:30,1.501,0.025,0,0,0,0,p
2024-03-18 15:36,1.484,0.022,1,0,0,0,p
2024-03-18 15:42,1.46,0.028,0,0,0,0,p
2024-03-18 15:48,1.429,0.03,1,0,0,0,p
2024-03-18 15:54,1.397,0.036,1,0,0,0,p
2024-03-18 16:00,1.375,0.023,1,0,0,0,p
2024-03-18 16:06,1.345,0.024,1,0,0,0,p
2024-03-18 16:12,1.315,0.032,1,0,0,0,p
2024-03-18 16:18,1.295,0.034,0,0,0,0,p
2024-03-18 16:24,1.272,0.028,1,0,0,0,p
2024-03-18 16:30,1.233,0.043,1,0,0,0,p
2024-03-18 16:36,1.207,0.041,1,0,0,0,p
2024-03-18 16:42,1.178,0.039,0,0,0,0,p
2024-03-18 16:48,1.148,0.039,0,0,0,0,p
2024-03-18 16:54,1.11,0.031,0,0,0,0,p
2024-03-18 17:00,1.087,0.031,0,0,0,0,p
2024-03-18 17:06,1.06,0.024,1,0,0,0,p
2024-03-18 17:12,1.08,0.008,0,0,0,0,p
2024-03-18 17:18,1.059,0.014,0,0,0,0,p
2024-03-18 17:24,1.032,0.011,0,0,0,0,p
2024-03-18 17:30,1.011,0.012,0,0,0,0,p
2024-03-18 17:36,0.981,0.013,0,0,0,0,p
2024-03-18 17:42,0.964,0.011,0,0,0,0,p
2024-03-18 17:48,0.954,0.011,0,0,0,0,p
2024-03-18 17:54,0.933,0.01,0,0,0,0,p
2024-03-18 18:00,,,1,1,1,1,p
2024-03-18 18:06,,,1,1,1,1,p
2024-03-18 18:12,,,1,1,1,1,p
2024-03-18 18:18,,,1,1,1,1,p
2024-03-18 18:24,,,1,1,1,1,p
2024-03-18 18:30,,,1,1,1,1,p
2024-03-18 18:36,,,1,1,1,1,p
2024-03-18 18:42,,,1,1,1,1,p
2024-03-18 18:48,,,1,1,1,1,p
2024-03-18 18:54,,,1,1,1,1,p
2024-03-18 19:00,,,1,1,1,1,p
2024-03-18 19:06,,,1,1,1,1,p
2024-03-18 19:12,,,1,1,1,1,p
2024-03-18 19:18,,,1,1,1,1,p
2024-03-18 19:24,,,1,1,1,1,p
2024-03-18 19:30,,,1,1,1,1,p
2024-03-18 19:36,,,1,1,1,1,p
2024-03-18 19:42,,,1,1,1,1,p
2024-03-18 19:48,,,1,1,1,1,p
2024-03-18 19:54,,,1,1,1,1,p
2024-03-18 20:00,,,1,1,1,1,p
2024-03-18 20:06,,,1,1,1,1,p
2024-03-18 20:12,,,1,1,1,1,p
2024-03-18 20:18,,,1,1,1,1,p
2024-03-18 20:24,,,1,1,1,1,p
2024-03-18 20:30,,,1,1,1,1,p
2024-03-18 20:36,,,1,1,1,1,p
2024-03-18 20:42,,,1,1,1,1,p
2024-03-18 20:48,,,1,1,1,1,p
2024-03-18 20:54,,,1,1,1,1,p
2024-03-18 21:00,,,1,1,1,1,p
2024-03-18 21:06,,,1,1,1,1,p
2024-03-18 21:12,,,1,1,1,1,p
2024-03-18 21:18,,,1,1,1,1,p
2024-03-18 21:24,,,1,1,1,1,p
2024-03-18 21:30,,,1,1,1,1,p
2024-03-18 21:36,,,1,1,1,1,p
2024-03-18 21:42,,,1,1,1,1,p
2024-03-18 21:48,,,1,1,1,1,p
2024-03-18 21:54,,,1,1,1,1,p
2024-03-18 22:00,,,1,1,1,1,p
2024-03-18 22:06,,,1,1,1,1,p
2024-03-18 22:12,,,1,1,1,1,p
2024-03-18 22:18,,,1,1,1,1,p
2024-03-18 22:24,,,1,1,1,1,p
2024-03-18 22:30,,,1,1,1,1,p
2024-03-18 22:36,,,1,1,1,1,p
2024-03-18 22:42,,,1,1,1,1,p
2024-03-18 22:48,,,1,1,1,1,p
2024-03-18 22:54,,,1,1,1,1,p
2024-03-18 23:00,,,1,1,1,1,p
2024-03-18 23:06,,,1,1,1,1,p
2024-03-18 23:12,,,1,1,1,1,p
2024-03-18 23:18,,,1,1,1,1,p
2024-03-18 23:24,,,1,1,1,1,p
2024-03-18 23:30,,,1,1,1,1,p
2024-03-18 23:36,,,1,1,1,1,p
2024-03-18 23:42,,,1,1,1,1,p
2024-03-18 23:48,,,1,1,1,1,p
2024-03-18 23:54,,,1,1,1,1,p
2024-03-19 00:00,,,1,1,1,1,p
2024-03-19 00:06,,,1,1,1,1,p
2024-03-19 00:12,,,1,1,1,1,p
2024-03-19 00:18,,,1,1,1,1,p
2024-03-19 00:24,,,1,1,1,1,p
2024-03-19 00:30,,,1,1,1,1,p
2024-03-19 00:36,,,1,1,1,1,p
2024-03-19 00:42,,,1,1,1,1,p
2024-03-19 00:48,,,1,1,1,1,p
2024-03-19 00:54,,,1,1,1,1,p
2024-03-19 01:00,,,1,1,1,1,p
2024-03-19 01:06,,,1,1,1,1,p
2024-03-19 01:12,0.955,0.011,0,0,0,0,p
2024-03-19 01:18,0.961,0.01,1,0,0,0,p
2024-03-19 01:24,0.981,0.01,0,0,0,0,p
2024-03-19 01:30,1.014,0.009,0,0,0,0,p
2024-03-19 01:36,1.029,0.022,1,0,0,0,p
2024-03-19 01:42,1.054,0.032,1,0,0,0,p
2024-03-19 01:48,1.07,0.036,0,0,0,0,p
2024-03-19 01:54,1.071,0.035,0,0,0,0,p
2024-03-19 02:00,1.085,0.037,1,0,0,0,p
2024-03-19 02:06,1.098,0.04,1,0,0,0,p
2024-03-19 02:12,1.112,0.043,1,0,0,0,p
2024-03-19 02:18,1.125,0.044,0,0,0,0,p
2024-03-19 02:24,1.142,0.047,0,0,0,0,p
2024-03-19 02:30,1.153,0.043,0,0,0,0,p
2024-03-19 02:36,1.175,0.048,0,0,0,0,p
2024-03-19 02:42,1.182,0.046,1,0,0,0,p
2024-03-19 02:48,1.196,0.044,0,0,0,0,p
2024-03-19 02:54,1.215,0.043,0,0,0,0,p
2024-03-19 03:00,1.236,0.04,0,0,0,0,p
2024-03-19 03:06,1.252,0.037,1,0,0,0,p
2024-03-19 03:12,1.272,0.033,1,0,0,0,p
2024-03-19 03:18,1.277,0.034,0,0,0,0,p
2024-03-19 03:24,1.297,0.038,0,0,0,0,p
2024-03-19 03:30,1.325,0.034,0,0,0,0,p
2024-03-19 03:36,1.334,0.036,0,0,0,0,p
2024-03-19 03:42,1.351,0.031,1,0,0,0,p
2024-03-19 03:48,1.354,0.029,1,0,0,0,p
2024-03-19 03:54,1.365,0.033,0,0,0,0,p
2024-03-19 04:00,1.389,0.026,0,0,0,0,p
2024-03-19 04:06,1.401,0.027,0,0,0,0,p
2024-03-19 04:12,1.413,0.03,0,0,0,0,p
2024-03-19 04:18,1.419,0.024,1,0,0,0,p
2024-03-19 04:24,1.425,0.028,1,0,0,0,p
2024-03-19 04:30,1.423,0.033,0,0,0,0,p
2024-03-19 04:36,1.43,0.028,0,0,0,0,p
2024-03-19 04:42,1.436,0.032,0,0,0,0,p
2024-03-19 04:48,1.44,0.024,1,0,0,0,p
2024-03-19 04:54,1.444,0.028,1,0,0,0,p
2024-03-19 05:00,1.449,0.024,0,0,0,0,p
2024-03-19 05:06,1.441,0.029,1,0,0,0,p
2024-03-19 05:12,1.442,0.03,0,0,0,0,p
2024-03-19 05:18,1.437,0.025,0,0,0,0,p
2024-03-19 05:24,1.432,0.03,0,0,0,0,p
2024-03-19 05:30,1.428,0.022,0,0,0,0,p
2024-03-19 05:36,1.421,0.023,0,0,0,0,p
2024-03-19 05:42,1.406,0.028,0,0,0,0,p
2024-03-19 05:48,1.404,0.028,0,0,0,0,p
2024-03-19 05:54,1.395,0.027,1,0,0,0,p
2024-03-19 06:00,1.387,0.029,1,0,0,0,p
2024-03-19 06:06,1.372,0.031,1,0,0,0,p
2024-03-19 06:12,1.365,0.025,1,0,0,0,p
2024-03-19 06:18,1.36,0.028,0,0,0,0,p
2024-03-19 06:24,1.349,0.028,0,0,0,0,p
2024-03-19 06:30,1.341,0.031,0,0,0,0,p
2024-03-19 06:36,1.323,0.029,1,0,0,0,p
2024-03-19 06:42,1.308,0.03,1,0,0,0,p
2024-03-19 06:48,1.304,0.036,1,0,0,0,p
2024-03-19 06:54,1.289,0.032,1,0,0,0,p
2024-03-19 07:00,1.273,0.041,1,0,0,0,p
2024-03-19 07:06,1.254,0.039,1,0,0,0,p
2024-03-19 07:12,1.235,0.049,1,0,0,0,p
2024-03-19 07:18,1.22,0.048,0,0,0,0,p
2024-03-19 07:24,1.201,0.042,0,0,0,0,p
2024-03-19 07:30,1.205,0.041,0,0,0,0,p
2024-03-19 07:36,1.193,0.044,0,0,0,0,p
2024-03-19 07:42,1.178,0.045,0,0,0,0,p
2024-03-19 07:48,1.161,0.04,0,0,0,0,p
2024-03-19 07:54,1.159,0.039,0,0,0,0,p
2024-03-19 08:00,1.151,0.038,0,0,0,0,p
2024-03-19 08:06,1.144,0.037,0,0,0,0,p
2024-03-19 08:12,1.141,0.037,0,0,0,0,p
2024-03-19 08:18,1.133,0.036,0,0,0,0,p
2024-03-19 08:24,1.124,0.035,0,0,0,0,p
2024-03-19 08:30,1.121,0.033,0,0,0,0,p
2024-03-19 08:36,1.115,0.034,0,0,0,0,p
2024-03-19 08:42,1.094,0.028,0,0,0,0,p
2024-03-19 08:48,1.097,0.03,0,0,0,0,p
2024-03-19 08:54,1.101,0.031,1,0,0,0,p
2024-03-19 09:00,1.095,0.031,1,0,0,0,p
2024-03-19 09:06,1.087,0.026,1,0,0,0,p
2024-03-19 09:12,1.095,0.031,1,0,0,0,p
2024-03-19 09:18,1.094,0.026,1,0,0,0,p
2024-03-19 09:24,1.095,0.029,0,0,0,0,p
2024-03-19 09:30,1.099,0.03,0,0,0,0,p
2024-03-19 09:36,1.108,0.031,0,0,0,0,p
2024-03-19 09:42,1.111,0.032,1,0,0,0,p
2024-03-19 09:48,1.108,0.032,0,0,0,0,p
2024-03-19 09:54,1.113,0.031,0,0,0,0,p
2024-03-19 10:00,1.111,0.029,1,0,0,0,p
2024-03-19 10:06,1.122,0.038,0,0,0,0,p
2024-03-19 10:12,1.113,0.032,0,0,0,0,p
2024-03-19 10:18,1.125,0.03,1,0,0,0,p
2024-03-19 10:24,1.129,0.032,0,0,0,0,p
2024-03-19 10:30,1.136,0.04,0,0,0,0,p
2024-03-19 10:36,1.137,0.036,0,0,0,0,p
2024-03-19 10:42,1.143,0.04,0,0,0,0,p
2024-03-19 10:48,1.154,0.045,0,0,0,0,p
2024-03-19 10:54,1.163,0.045,0,0,0,0,p
2024-03-19 11:00,1.173,0.045,0,0,0,0,p
2024-03-19 11:06,1.189,0.045,0,0,0,0,p
2024-03-19 11:12,1.197,0.045,0,0,0,0,p
2024-03-19 11:18,1.206,0.051,0,0,0,0,p
2024-03-19 11:24,1.215,0.043,0,0,0,0,p
2024-03-19 11:30,1.226,0.042,0,0,0,0,p
2024-03-19 11:36,1.24,0.036,0,0,0,0,p
2024-03-19 11:42,1.235,0.046,0,0,0,0,p
2024-03-19 11:48,1.249,0.04,0,0,0,0,p
2024-03-19 11:54,1.253,0.041,0,0,0,0,p
2024-03-19 12:00,1.282,0.045,0,0,0,0,p
2024-03-19 12:06,1.302,0.049,0,0,0,0,p
2024-03-19 12:12,1.322,0.04,1,0,0,0,p
2024-03-19 12:18,1.35,0.033,1,0,0,0,p
2024-03-19 12:24,1.358,0.033,1,0,0,0,p
2024-03-19 12:30,1.377,0.037,1,0,0,0,p
2024-03-19 12:36,1.392,0.029,1,0,0,0,p
2024-03-19 12:42,1.411,0.03,0,0,0,0,p
2024-03-19 12:48,1.427,0.027,0,0,0,0,p
2024-03-19 12:54,1.445,0.027,0,0,0,0,p
2024-03-19 13:00,1.452,0.031,0,0,0,0,p
2024-03-19 13:06,1.472,0.027,1,0,0,0,p
2024-03-19 13:12,1.484,0.028,0,0,0,0,p
2024-03-19 13:18,1.502,0.03,0,0,0,0,p
2024-03-19 13:24,1.52,0.029,1,0,0,0,p
2024-03-19 13:30,1.524,0.032,0,0,0,0,p
2024-03-19 13:36,1.536,0.024,0,0,0,0,p
2024-03-19 13:42,1.541,0.03,1,0,0,0,p
2024-03-19 13:48,1.566,0.03,0,0,0,0,p
2024-03-19 13:54,1.569,0.027,0,0,0,0,p
2024-03-19 14:00,1.565,0.027,1,0,0,0,p
2024-03-19 14:06,1.585,0.031,0,0,0,0,p
2024-03-19 14:12,1.581,0.026,0,0,0,0,p
2024-03-19 14:18,1.592,0.025,0,0,0,0,p
2024-03-19 14:24,1.599,0.03,0,0,0,0,p
2024-03-19 14:30,1.611,0.026,1,0,0,0,p
2024-03-19 14:36,1.614,0.027,0,0,0,0,p
2024-03-19 14:42,1.613,0.021,0,0,0,0,p
2024-03-19 14:48,1.625,0.025,0,0,0,0,p
2024-03-19 14:54,1.625,0.027,0,0,0,0,p
2024-03-19 15:00,1.632,0.027,0,0,0,0,p
2024-03-19 15:06,1.639,0.029,0,0,0,0,p
2024-03-19 15:12,1.644,0.026,1,0,0,0,p
2024-03-19 15:18,1.645,0.026,0,0,0,0,p
2024-03-19 15:24,1.633,0.029,0,0,0,0,p
2024-03-19 15:30,1.627,0.025,0,0,0,0,p
2024-03-19 15:36,1.618,0.026,0,0,0,0,p
2024-03-19 15:42,1.615,0.028,0,0,0,0,p
2024-03-19 15:48,1.599,0.032,1,0,0,0,p
2024-03-19 15:54,1.602,0.023,1,0,0,0,p
2024-03-19 16:00,1.593,0.026,0,0,0,0,p
2024-03-19 16:06,1.572,0.035,0,0,0,0,p
2024-03-19 16:12,1.564,0.031,1,0,0,0,p
2024-03-19 16:18,1.548,0.026,1,0,0,0,p
2024-03-19 16:24,1.541,0.025,0,0,0,0,p
2024-03-19 16:30,1.513,0.027,0,0,0,0,p
2024-03-19 16:36,1.495,0.029,0,0,0,0,p
2024-03-19 16:42,1.474,0.029,0,0,0,0,p
2024-03-19 16:48,1.452,0.026,0,0,0,0,p
2024-03-19 16:54,1.431,0.028,1,0,0,0,p
2024-03-19 17:00,1.403,0.033,1,0,0,0,p
2024-03-19 17:06,1.382,0.03,1,0,0,0,p
2024-03-19 17:12,1.361,0.04,1,0,0,0,p
2024-03-19 17:18,1.331,0.043,1,0,0,0,p
2024-03-19 17:24,1.295,0.044,1,0,0,0,p
2024-03-19 17:30,1.271,0.041,0,0,0,0,p
2024-03-19 17:36,1.235,0.042,0,0,0,0,p
2024-03-19 17:42,1.196,0.037,0,0,0,0,p
2024-03-19 17:48,1.175,0.04,0,0,0,0,p
2024-03-19 17:54,1.14,0.037,0,0,0,0,p
2024-03-19 18:00,1.159,0.009,0,0,0,0,p
2024-03-19 18:06,1.124,0.011,0,0,0,0,p
2024-03-19 18:12,1.095,0.011,0,0,0,0,p
2024-03-19 18:18,1.072,0.012,0,0,0,0,p
2024-03-19 18:24,1.042,0.011,0,0,0,0,p
2024-03-19 18:30,1.024,0.011,0,0,0,0,p
2024-03-19 18:36,1.007,0.008,0,0,0,0,p
2024-03-19 18:42,0.991,0.009,0,0,0,0,p
2024-03-19 18:48,0.968,0.01,0,0,0,0,p
2024-03-19 18:54,0.95,0.009,1,0,0,0,p
2024-03-19 19:00,,,1,1,1,1,p
2024-03-19 19:06,,,1,1,1,1,p
2024-03-19 19:12,,,1,1,1,1,p
2024-03-19 19:18,,,1,1,1,1,p
2024-03-19 19:24,,,1,1,1,1,p
2024-03-19 19:30,,,1,1,1,1,p
2024-03-19 19:36,,,1,1,1,1,p
2024-03-19 19:42,,,1,1,1,1,p
2024-03-19 19:48,,,1,1,1,1,p
2024-03-19 19:54,,,1,1,1,1,p
2024-03-19 20:00,,,1,1,1,1,p
2024-03-19 20:06,,,1,1,1,1,p
2024-03-19 20:12,,,1,1,1,1,p
2024-03-19 20:18,,,1,1,1,1,p
2024-03-19 20:24,,,1,1,1,1,p
2024-03-19 20:30,,,1,1,1,1,p
2024-03-19 20:36,,,1,1,1,1,p
2024-03-19 20:42,,,1,1,1,1,p
2024-03-19 20:48,,,1,1,1,1,p
2024-03-19 20:54,,,1,1,1,1,p
2024-03-19 21:00,,,1,1,1,1,p
2024-03-19 21:06,,,1,1,1,1,p
2024-03-19 21:12,,,1,1,1,1,p
2024-03-19 21:18,,,1,1,1,1,p
2024-03-19 21:24,,,1,1,1,1,p
2024-03-19 21:30,,,1,1,1,1,p
2024-03-19 21:36,,,1,1,1,1,p
2024-03-19 21:42,,,1,1,1,1,p
2024-03-19 21:48,,,1,1,1,1,p
2024-03-19 21:54,,,1,1,1,1,p
2024-03-19 22:00,,,1,1,1,1,p
2024-03-19 22:06,,,1,1,1,1,p
2024-03-19 22:12,,,1,1,1,1,p
2024-03-19 22:18,,,1,1,1,1,p
2024-03-19 22:24,,,1,1,1,1,p
2024-03-19 22:30,,,1,1,1,1,p
2024-03-19 22:36,,,1,1,1,1,p
2024-03-19 22:42,,,1,1,1,1,p
2024-03-19 22:48,,,1,1,1,1,p
2024-03-19 22:54,,,1,1,1,1,p
2024-03-19 23:00,,,1,1,1,1,p
2024-03-19 23:06,,,1,1,1,1,p
2024-03-19 23:12,,,1,1,1,1,p
2024-03-19 23:18,,,1,1,1,1,p
2024-03-19 23:24,,,1,1,1,1,p
2024-03-19 23:30,,,1,1,1,1,p
2024-03-19 23:36,,,1,1,1,1,p
2024-03-19 23:42,,,1,1,1,1,p
2024-03-19 23:48,,,1,1,1,1,p
2024-03-19 23:54,,,1,1,1,1,p
2024-03-20 00:00,,,1,1,1,1,p
2024-03-20 00:06,,,1,1,1,1,p
